check_catalog_plugin_id|plugin_name|check_catalog_id|plugin_type_cd|check_param_id|field_name
3213|LEVEL|1693|CONST||Online Upscale
3214|KEY|1693|CONST||the test
3215|FIELDNAME|929|CONST||TestResultCode
3216|KEY|929|VALUE|1963|<RECORD IDENTIFIER>
3217|VALUE|929|VALUE|1963|TEST_RESULT_CD
3218|VALUE|952|VALUE|1963|OFFLINE_ZERO_MEASURED_VALUE
3219|VALUE|948|VALUE|1963|OFFLINE_ZERO_REF_VALUE
3220|PERCENT|1687|VALUE|1980|
3221|TESTTYPE|1694|CONST||Online Offline Calibration Test
3222|FIELDNAME|1695|CONST||ComponentID
3223|KEY|1695|VALUE|1963|<RECORD IDENTIFIER>
3227|TESTTYPE|1707|CONST||Fuel Flowmeter Accuracy Test
3228|TESTTYPE|1706|CONST||Fuel Flowmeter Accuracy Test
3229|FIELDNAME|1708|CONST||ComponentID
3230|KEY|1708|VALUE|2011|<RECORD IDENTIFIER>
3231|FIELDNAME|1037|CONST||ComponentID
3232|KEY|1037|VALUE|2011|<RECORD IDENTIFIER>
3233|VALUE|1062|VALUE|2011|ACC_TEST_METHOD_CD
3234|FIELDNAME|1710|CONST||TestResultCode
3235|KEY|1710|VALUE|2011|<RECORD IDENTIFIER>
3236|VALUE|1710|VALUE|2011|TEST_RESULT_CD
3237|FIELDNAME|1067|CONST||ReinstallationHour
3238|KEY|1067|VALUE|2011|<RECORD IDENTIFIER>
3239|VALUE|1067|VALUE|2011|REINSTALL_HOUR
3240|MINVALUE|1067|CONST||0
3241|MAXVALUE|1067|CONST||23
3242|FIELDNAME|1065|CONST||HighFuelAccuracy
3243|KEY|1065|VALUE|2011|<RECORD IDENTIFIER>
3244|VALUE|1065|VALUE|2011|HIGH_FUEL_ACCURACY
3245|FIELDNAME|1063|CONST||LowFuelAccuracy
3246|KEY|1063|VALUE|2011|<RECORD IDENTIFIER>
3247|VALUE|1063|VALUE|2011|LOW_FUEL_ACCURACY
3248|FIELDNAME|1064|CONST||MidFuelAccuracy
3249|KEY|1064|VALUE|2011|<RECORD IDENTIFIER>
3250|VALUE|1064|VALUE|2011|MID_FUEL_ACCURACY
3251|FIELDNAME|1040|CONST||ComponentID
3252|KEY|1040|VALUE|2021|<RECORD IDENTIFIER>
3253|TESTTYPE|1713|CONST||transmitter transducer test
3254|FIELDNAME|1714|CONST||ComponentID
3255|KEY|1714|VALUE|2021|<RECORD IDENTIFIER>
3256|TESTTYPE|1715|CONST||transmitter transducer test
3257|FIELDNAME|1087|CONST||LowLevelAccuracy
3258|KEY|1087|VALUE|2021|<RECORD IDENTIFIER>
3259|VALUE|1087|VALUE|2021|LOW_LEVEL_ACCURACY
3260|FIELDNAME|1089|CONST||MidLevelAccuracy
3261|KEY|1089|VALUE|2021|<RECORD IDENTIFIER>
3262|VALUE|1089|VALUE|2021|MID_LEVEL_ACCURACY
3263|FIELDNAME|1091|CONST||HighLevelAccuracy
3264|KEY|1091|VALUE|2021|<RECORD IDENTIFIER>
3265|VALUE|1091|VALUE|2021|HIGH_LEVEL_ACCURACY
3266|DATE|332|VALUE|779|OPT_DATE
3267|FIELDNAME|863|CONST||ZeroInjectionMinute and/or UpscaleInjectionMinute
3268|LOCATION|39|CONST||this location
3269|FIELDNAME|1022|CONST||Year/Quarter
3270|LOCATIONID|1728|VALUE|1437|LOCATION_ID
3271|TESTTYPECODE|1728|VALUE|1437|TEST_TYPE_CD
3272|TESTNUMBER|1728|VALUE|1437|TEST_NUM
3273|FIELDNAME|1093|CONST||MonitoringSystemID
3274|KEY|1093|VALUE|2041|<RECORD IDENTIFIER>
3275|FIELDNAME|1099|CONST||AverageLoad
3276|KEY|1099|VALUE|2041|<RECORD IDENTIFIER>
3277|FIELDNAME|1124|CONST||AverageHourlyHeatInputRate
3278|KEY|1124|VALUE|2041|<RECORD IDENTIFIER>
3279|TESTTYPE|1725|CONST||fuel flow-to-load baseline data 
3280|FIELDNAME|1727|CONST||MonitoringSystemID
3281|KEY|1727|VALUE|2041|<RECORD IDENTIFIER>
3282|TESTTYPE|1726|CONST||fuel flow-to-load baseline data record
3283|FIELDNAME|1120|CONST||AverageFuelFlowRate
3284|KEY|1120|VALUE|1647|<RECORD IDENTIFIER>
3285|FIELDNAME|1724|CONST||AccuracyTestNumber
3286|KEY|1724|VALUE|2041|<RECORD IDENTIFIER>
3288|FIELDNAME|1119|CONST||PEITestNumber
3289|SYSTEM|1119|VALUE|2041|SYSTEM_IDENTIFIER
3290|VALUE|1127|VALUE|2041|NHE_COFIRING
3291|FIELDNAME|1127|CONST||NumberOfHoursExcludedCofiring
3292|KEY|1127|VALUE|2041|<RECORD IDENTIFIER>
3293|VALUE|1128|VALUE|2041|NHE_RAMPING
3294|FIELDNAME|1128|CONST||NumberOfHoursExcludedRamping
3295|KEY|1128|VALUE|2041|<RECORD IDENTIFIER>
3296|VALUE|1129|VALUE|2041|NHE_LOW_RANGE
3297|FIELDNAME|1129|CONST||NumberOfHoursExcludedLowRange
3298|KEY|1129|VALUE|2041|<RECORD IDENTIFIER>
3299|FIELDNAME|1126|CONST||GHRUnitsOfMeasureCode
3300|KEY|1126|VALUE|2041|<RECORD IDENTIFIER>
3301|VALUE|1126|VALUE|2041|GHR_UOM_CD
3302|FIELDNAME|1123|CONST||FuelFlowToLoadUOMCode
3303|KEY|1123|VALUE|2041|<RECORD IDENTIFIER>
3304|VALUE|1123|VALUE|2041|FUEL_FLOW_LOAD_UOM_CD
3305|FIELDNAME|1125|CONST||BaselineGHR
3306|KEY|1125|VALUE|2041|<RECORD IDENTIFIER>
3307|FIELDNAME|1122|CONST||BaselineFuelFlowToLoadRatio
3308|KEY|1122|VALUE|2041|<RECORD IDENTIFIER>
3309|FIELDNAME|1738|CONST||MonitoringSystemID
3310|KEY|1738|VALUE|2081|<RECORD IDENTIFIER>
3311|TESTTYPE|1739|CONST||fuel flow-to-load test
3312|FIELDNAME|1737|CONST||MonitoringSystemID
3313|KEY|1737|VALUE|2081|<RECORD IDENTIFIER>
3314|TESTTYPE|1093|CONST||fuel flow-to-load baseline data record
3315|TESTTYPE|1737|CONST||fuel flow-to-load test
3316|TESTTYPE|1736|CONST||fuel flow-to-load test
3317|FIELDNAME|1133|CONST||AverageDifference
3318|KEY|1133|VALUE|2081|<RECORD IDENTIFIER>
3319|VALUE|1133|VALUE|2081|AVG_DIFF
3320|FIELDNAME|1131|CONST||NumberOfHoursUsed
3321|KEY|1131|VALUE|2081|<RECORD IDENTIFIER>
3322|VALUE|1138|VALUE|2081|TEST_REASON_CD
3323|FIELDNAME|1152|CONST||TestBasisCode
3324|KEY|1152|VALUE|2081|<RECORD IDENTIFIER>
3325|VALUE|1155|VALUE|2081|NHE_COFIRING
3326|FIELDNAME|1155|CONST||NumberOfHoursExcludedCofiring
3327|KEY|1155|VALUE|2081|<RECORD IDENTIFIER>
3328|VALUE|1156|VALUE|2081|NHE_RAMPING
3329|FIELDNAME|1156|CONST||NumberOfHoursExcludedRamping
3330|KEY|1156|VALUE|2081|<RECORD IDENTIFIER>
3331|VALUE|1157|VALUE|2081|NHE_LOW_RANGE
3332|FIELDNAME|1157|CONST||NumberOfHoursExcludedLowRange
3333|KEY|1157|VALUE|2081|<RECORD IDENTIFIER>
3334|FIELDNAME|796|CONST||TestTypeCode
3335|KEY|796|VALUE|1728|<RECORD IDENTIFIER>
3336|FIELDNAME|1740|CONST||TestDescription
3337|KEY|1740|VALUE|1728|<RECORD IDENTIFIER>
3338|FIELDNAME|1743|CONST||TestReasonCode
3339|KEY|1743|VALUE|1728|<RECORD IDENTIFIER>
3340|VALUE|1743|VALUE|1728|TEST_REASON_CD
3341|FIELDNAME|1744|CONST||TestResultCode
3342|KEY|1744|VALUE|1728|<RECORD IDENTIFIER>
3343|VALUE|1744|VALUE|1728|TEST_RESULT_CD
3344|FIELDNAME|1742|VALUE|2085|""
3345|KEY|1742|VALUE|1728|<RECORD IDENTIFIER>
3346|VALUE|1507|VALUE|1490|YR3_PCT_VALUE
3347|LOCATIONID|1745|VALUE|1437|LOCATION_ID
3348|TESTTYPECODE|1745|VALUE|1437|TEST_TYPE_CD
3349|TESTNUMBER|1745|VALUE|1437|TEST_NUM
3353|KEY|1747|VALUE|584|<RECORD IDENTIFIER>
3354|FIELDNAME|1748|CONST||MECValue
3355|KEY|1748|VALUE|584|<RECORD IDENTIFIER>
3356|KEY|1749|VALUE|584|<RECORD IDENTIFIER>
3358|COMPONENT|1460|VALUE|1437|COMPONENT_IDENTIFIER
3359|SYSTEM|1460|VALUE|1437|SYSTEM_IDENTIFIER
3360|FIELDNAME|1160|CONST||MonitoringSystemID
3361|KEY|1160|VALUE|2095|<RECORD IDENTIFIER>
3362|TESTTYPE|1751|CONST||Appendix E test
3363|SYSTEM|1163|VALUE|2095|SYSTEM_IDENTIFIER
3364|KEY|197|VALUE|584|<RECORD IDENTIFIER>
3365|VALUE|423|VALUE|1490|YR1_QUAL_DATA_YEAR
3367|FIELDNAME|491|CONST||NumberOfLoadLevels
3368|KEY|491|VALUE|1269|<RECORD IDENTIFIER>
3369|VALUE|491|VALUE|1269|NUM_LOAD_LEVEL
3370|FIELDNAME|1476|CONST||UnitID
3371|KEY|1476|CONST||this record
3372|FIELDNAME|1758|CONST||BeginDate
3373|KEY|1758|VALUE|1501|<RECORD IDENTIFIER>
3374|DATE|1758|VALUE|1501|BEGIN_DATE
3375|FIELDNAME|1759|CONST||EndDate
3376|DATE|1759|VALUE|1501|END_DATE
3377|KEY|1759|VALUE|1501|<RECORD IDENTIFIER>
3378|DATEFIELD2|1760|CONST||EndDate
3379|DATEFIELD1|1760|CONST||BeginDate
3380|KEY|1760|VALUE|1501|<RECORD IDENTIFIER>
3381|FIELDNAME|1761|CONST||MonitoringPlanComment
3382|KEY|1761|VALUE|1501|<RECORD IDENTIFIER>
3383|FIELDNAME|1747|CONST||MPCValue
3384|VALUE|1209|VALUE|2124|MEAN_REF_VALUE
3385|MINVALUE|1209|CONST||0
3386|MAXVALUE|1209|CONST||3
3389|FIELDNAME|1211|CONST||FFactor
3390|KEY|1211|VALUE|2124|<RECORD IDENTIFIER>
3391|VALUE|1211|VALUE|2124|F_FACTOR
3392|MINVALUE|1211|CONST||1000
3393|MAXVALUE|1211|CONST||22000
3394|VALUE|1210|VALUE|2124|AVG_HRLY_HI_RATE
3398|VALUE|1218|VALUE|2125|RESPONSE_TIME
3399|MINVALUE|1218|CONST||0
3400|MAXVALUE|1218|CONST||800
3401|VALUE|1215|VALUE|2125|REF_VALUE
3403|UOM|201|VALUE|584|SPAN_UOM_CD
3404|VALUE|1207|VALUE|2032|OP_LEVEL_NUM
3405|MINVALUE|1207|CONST||1
3407|MAXVALUE|1207|CONST||99
3408|FIELDNAME|1066|CONST||ReinstallationDate
3409|DATE|1066|VALUE|2011|REINSTALL_DATE
3410|KEY|1066|VALUE|2011|<RECORD IDENTIFIER>
3411|FIELDNAME|1233|CONST||OilVolume
3412|KEY|1233|VALUE|2109|<RECORD IDENTIFIER>
3413|FIELDNAMES|1233|CONST||OilVolume and/or OilVolumeUnitsOfMeasureCode
3414|FIELDNAME|1234|CONST||OilVolumeUnitsOfMeasureCode
3415|KEY|1234|VALUE|2109|<RECORD IDENTIFIER>
3416|VALUE|1234|VALUE|2109|OIL_VOLUME_UOM_CD
3417|FIELDNAMES|1235|CONST||OilDensity and/or OilDensityUnitsOfMeasureCode
3418|KEY|1235|VALUE|2109|<RECORD IDENTIFIER>
3419|FIELDNAME|1235|CONST||OilDensity
3420|FIELDNAME|1184|CONST||OilDensityUnitsOfMeasureCode
3421|VALUE|1184|VALUE|2109|OIL_DENSITY_UOM_CD
3422|VALUE|1235|VALUE|2109|OIL_DENSITY
3423|MINVALUE|1235|VALUE|2145|
3424|MAXVALUE|1235|VALUE|2147|
3425|FIELDNAME|1185|CONST||OilMass
3426|FIELDNAME|1183|CONST||OilGCVUnitsOfMeasureCode
3427|FIELDNAME|1230|CONST||OilGCV
3428|KEY|1230|VALUE|2109|<RECORD IDENTIFIER>
3429|VALUE|1230|VALUE|2109|OIL_GCV
3430|MINVALUE|1230|VALUE|2151|
3431|MAXVALUE|1230|VALUE|2150|
3432|FIELDNAME|1186|CONST||OilHeatInput
3434|KEY|1180|VALUE|2109|<RECORD IDENTIFIER>
3436|FIELDNAME|1180|CONST||MonitoringSystemID
3437|FIELDNAME|1241|CONST||GasVolume
3438|KEY|1241|VALUE|2158|<RECORD IDENTIFIER>
3439|FIELDNAME|1240|CONST||GasGCV
3440|KEY|1240|VALUE|2158|<RECORD IDENTIFIER>
3441|VALUE|1240|VALUE|2158|GAS_GCV
3442|MINVALUE|1240|VALUE|2160|
3443|MAXVALUE|1240|VALUE|2159|
3444|FIELDNAME|1188|CONST||GasHeatInput
3448|KEY|1771|VALUE|2125|<RECORD IDENTIFIER>
3450|KEY|1164|VALUE|2124|<RECORD IDENTIFIER>
3456|FIELDNAME|1772|CONST||MonitoringSystemID
3457|KEY|1772|VALUE|2158|<RECORD IDENTIFIER>
3458|TESTTYPE|1774|CONST||Appendix E test
3459|FIELDNAME|1775|CONST||MonitoringSystemID
3460|KEY|1775|VALUE|2095|<RECORD IDENTIFIER>
3461|RECORDTYPE|1776|CONST||Appendix E Summary 
3462|FIELDNAMES|1776|CONST||OperatingLevelForRun
3463|RECORDTYPE|1777|CONST||Appendix E Run
3464|FIELDNAMES|1777|CONST||OperatingLevelForRun and RunNumber
3465|RECORDTYPE|1778|CONST||Appendix E Heat Input from Oil
3466|FIELDNAMES|1778|CONST||OperatingLevelForRun, RunNumber, and MonitoringSystemID
3467|RECORDTYPE|1779|CONST||Appendix E Heat Input fromGas
3468|FIELDNAMES|1779|CONST||OperatingLevelForRun, RunNumber, and MonitoringSystemID
3469|DATE|1341|VALUE|2182|QA_CERT_EVENT_DATE
3470|FIELDNAME|1780|CONST||QACertEventHour
3471|KEY|1780|VALUE|2182|<RECORD IDENTIFIER>
3472|HOUR|1780|VALUE|2182|QA_CERT_EVENT_HOUR
3473|FIELDNAME|1333|CONST||QACertEventCode
3474|RECORDTYPE|1781|CONST||QA Cert Event
3475|FIELDNAMES|1781|CONST||EventCode, EventDate/Hour, MonitoringSystemID, and ComponentID
3476|HOURFIELD2|1344|CONST||ConditionalBeginHour
3477|DATEFIELD2|1344|CONST||ConditionalBeginDate
3478|KEY|1344|VALUE|2182|<RECORD IDENTIFIER>
3479|FIELDNAME|1344|CONST||ConditionalBeginHour
3480|HOUR|1344|VALUE|2182|CONDITIONAL_DATA_BEGIN_HOUR
3485|KEY|1345|VALUE|2182|<RECORD IDENTIFIER>
3486|DATEFIELD2|1345|CONST||ConditionalBeginDate
3487|HOURFIELD2|1345|CONST||ConditionalBeginHour
3488|DATEFIELD1|1345|CONST||QACertEventDate
3489|HOURFIELD1|1345|CONST||QACertEventHour
3490|HOURFIELD2|1346|CONST||CompletionTestHour
3491|DATEFIELD2|1346|CONST||CompletionTestDate
3492|KEY|1346|VALUE|2182|<RECORD IDENTIFIER>
3493|FIELDNAME|1346|CONST||CompletionTestHour
3494|HOUR|1346|VALUE|2182|LAST_TEST_COMPLETED_HOUR
3495|DATEFIELD2|1347|CONST||CompletionTestDate
3496|HOURFIELD2|1347|CONST||CompletionTestHour
3497|DATEFIELD1|1347|CONST||ConditionalBeginDate
3498|HOURFIELD1|1347|CONST||ConditionalBeginHour
3499|KEY|1347|VALUE|2182|<RECORD IDENTIFIER>
3500|DATEFIELD|1347|CONST||QACertEventDate
3501|HOURFIELD|1347|CONST||QACertEventHour
3502|FIELDNAME|1335|CONST||RequiredTestCode
3503|KEY|1782|VALUE|2182|<RECORD IDENTIFIER>
3508|KEY|1785|VALUE|2182|<RECORD IDENTIFIER>
3510|FIELDNAME|1785|CONST||RequiredTestCode
3511|FIELDNAME|1783|CONST||QACertEventCode
3512|KEY|1783|VALUE|2182|<RECORD IDENTIFIER>
3513|RECORDTYPE|1788|CONST||Test Extension Exemption
3514|FIELDNAMES|1788|CONST||ExtensionOrExemptionCode, Year/Quater, MonitoringSystemID, ComponentID, and FuelCode
3515|FIELDNAME|1787|CONST||MonitorSystemID
3516|KEY|1787|VALUE|2193|<RECORD IDENTIFIER>
3517|ITEM|1787|CONST||system
3518|FIELDNAME|1786|CONST||ComponentID
3519|KEY|1786|VALUE|2193|<RECORD IDENTIFIER>
3520|ITEM|1786|CONST||component
3521|VALUE|1367|VALUE|2193|FUEL_CD
3522|VALUE|1352|VALUE|2193|HOURS_USED
3523|FIELDNAME|1352|CONST||HoursUsed
3524|KEY|1352|VALUE|2193|<RECORD IDENTIFIER>
3525|FIELDNAME|164|CONST||DualRangeIndicator
3526|FIELDNAME|1701|CONST||SecondNormalIndicator
3527|FIELDNAME|1789|CONST||APSIndicator
3528|KEY|1789|VALUE|1147|<RECORD IDENTIFIER>
3529|FIELDNAME|1790|CONST||OnlineOfflineIndicator
3530|KEY|1790|VALUE|1596|<RECORD IDENTIFIER>
3531|FIELDNAME|1791|CONST||ZeroAPSIndicator
3532|KEY|1791|VALUE|1596|<RECORD IDENTIFIER>
3533|FIELDNAME|1792|CONST||UpscaleAPSIndicator
3534|KEY|1792|VALUE|1596|<RECORD IDENTIFIER>
3535|FIELDNAME|1793|CONST||APSIndicator
3536|KEY|1793|VALUE|1293|<RECORD IDENTIFIER>
3537|FIELDNAME|1002|CONST||CalcSeparateReferenceIndicator
3538|KEY|1002|VALUE|1647|<RECORD IDENTIFIER>
3541|VALUE|1131|VALUE|2081|NUM_HRS
3542|FIELDNAME|1794|CONST||OnlineZeroAPSIndicator
3543|KEY|1794|VALUE|1963|<RECORD IDENTIFIER>
3544|FIELDNAME|1795|CONST||OfflineZeroAPSIndicator
3545|KEY|1795|VALUE|1963|<RECORD IDENTIFIER>
3546|FIELDNAME|1796|CONST||OnlineUpscaleAPSIndicator
3547|KEY|1796|VALUE|1963|<RECORD IDENTIFIER>
3548|FIELDNAME|1797|CONST||OfflineUpscaleAPSIndicator
3549|KEY|1797|VALUE|1963|<RECORD IDENTIFIER>
3551|PARAMCODE|1802|CONST||NOX
3555|KEY|324|VALUE|333|<RECORD IDENTIFIER>
3556|KEY|64|VALUE|290|<RECORD IDENTIFIER>
3564|DATEFIELD2|1685|VALUE|1329|END_DATE
3565|DATEFIELD1|1685|VALUE|1329|BEGIN_DATE
3566|KEY|235|VALUE|584|<RECORD IDENTIFIER>
3567|KEY|237|VALUE|584|<RECORD IDENTIFIER>
3568|KEY|783|VALUE|258|<RECORD IDENTIFIER>
3569|KEY|1812|VALUE|290|<RECORD IDENTIFIER>
3571|COMPTYPE|1450|VALUE|1426|COMPONENT_TYPE_CD
3572|SCALE|1450|VALUE|1426|SPAN_SCALE_CD
3574|STACK ID|780|VALUE|1138|STACK_NAME
3575|STACK ID|781|VALUE|1139|STACK_NAME
3576|BASIS TYPE|781|VALUE|1139|BASIS_CD
3578|KEY|1817|CONST||this record
3579|LEVEL|1817|VALUE|1293|OP_LEVEL_CD
3580|KEY|1819|CONST||this record
3581|METHOD|1819|VALUE|1293|REF_METHOD_CD
3582|RECTYPE|1820|CONST||Flow RATA Run
3583|RECTYPE|1819|CONST||RATA Run
3584|METHOD|1820|VALUE|1846|REF_METHOD_CD
3585|KEY|1828|CONST||this record
3591|SYSTEMID|1455|VALUE|1435|
3596|UNITSTACKID|1454|VALUE|2315|
3598|KEY|1480|CONST||this pipe
3601|LOCATIONID|1461|VALUE|1437|LOCATION_ID
3602|TESTNUMBER|1461|VALUE|1437|TEST_NUM
3603|UNIT ID|1830|VALUE|307|UNITID
3604|PROGRAM|1830|VALUE|307|PRG_CD
3605|METHOD|1830|CONST||SO2 (or SO2M for an LME unit)
3607|KEY|44|VALUE|290|<RECORD IDENTIFIER>
3608|PARAMETERS|44|VALUE|2366|
3610|FIELDNAME|417|CONST||QualificationDataYear
3611|KEY|417|VALUE|1492|<RECORD IDENTIFIER>
3612|VALUE|417|VALUE|1492|QUAL_DATA_YEAR
3613|FIELDNAME|418|CONST||SO2Tons
3614|KEY|418|VALUE|1492|<RECORD IDENTIFIER>
3615|VALUE|418|VALUE|1492|SO2_TONS
3616|FIELDNAME|419|CONST||NOxTons
3617|KEY|419|VALUE|1492|<RECORD IDENTIFIER>
3618|VALUE|419|VALUE|1492|NOX_TONS
3619|FIELDNAME|420|CONST||OperatingHours
3620|KEY|420|VALUE|1492|<RECORD IDENTIFIER>
3621|VALUE|420|VALUE|1492|OP_HOURS
3622|MINVALUE|420|CONST||8784
3623|MAXVALUE|420|CONST||0
3624|TESTTYPE|1844|CONST||Unit Default test
3625|RECORDTYPE|1845|CONST||Unit Default Test Run
3626|FIELDNAMES|1845|CONST||OperatingLevelforRun and RunNumber
3627|VALUE|1295|VALUE|2376|OP_LEVEL_NUM
3628|MINVALUE|1295|CONST||1
3629|MAXVALUE|1295|CONST||99
3631|FIELDNAME|1849|CONST||ReferenceValue
3632|KEY|1849|VALUE|2376|<RECORD IDENTIFIER>
3633|VALUE|1849|VALUE|2376|REF_VALUE
3634|KEY|1847|VALUE|2376|<RECORD IDENTIFIER>
3636|FIELDNAME|1848|CONST||ResponseTime
3637|KEY|1848|VALUE|2376|<RECORD IDENTIFIER>
3638|VALUE|1848|VALUE|2376|RESPONSE_TIME
3639|MINVALUE|1848|CONST||0
3640|MAXVALUE|1848|CONST||800
3641|KEY|1840|VALUE|2376|<RECORD IDENTIFIER>
3643|TESTTYPE|1832|CONST||Unit Default test
3646|LEVEL|1839|VALUE|2401|
3647|LEVEL|1850|VALUE|2450|
3648|FIELDNAME|1284|CONST||NOxDefaultRate
3649|KEY|1284|VALUE|2372|<RECORD IDENTIFIER>
3650|FIELDNAME|1842|CONST||NumberOfUnitsInGroup
3651|KEY|1842|VALUE|2372|<RECORD IDENTIFIER>
3652|FIELDNAME|1843|CONST||NumberOfTestsForGroup
3653|KEY|1843|VALUE|2372|<RECORD IDENTIFIER>
3654|VALUE|1287|VALUE|2372|OPERATING_CONDITION_CD
3655|VALUE|1290|VALUE|2372|FUEL_CD
3656|VALUE|1284|VALUE|2372|NOX_DEFAULT_RATE
3657|FUEL|1251|VALUE|2372|FUEL_CD
3659|FUEL|1271|VALUE|2372|FUEL_CD
3663|ID|549|VALUE|2598|FORMULA_IDENTIFIER
3706|ID|1415|VALUE|2598|FORMULA_IDENTIFIER
3707|ID|1446|VALUE|2598|FORMULA_IDENTIFIER
3714|OPTIME|535|VALUE|2356|
3729|ID|1666|VALUE|1951|SYSTEM_IDENTIFIER
3730|FUELCD|1666|VALUE|2646|FUEL_CD
3749|ID|818|VALUE|2598|FORMULA_IDENTIFIER
3750|ID|716|VALUE|2598|FORMULA_IDENTIFIER
3760|FUELCD|1665|VALUE|1951|FUEL_CD
3761|FUELCD|1676|VALUE|2685|""
3762|FUELCD|1679|VALUE|2685|""
3763|FUELCD|1661|VALUE|2646|FUEL_CD
3767|ID|811|VALUE|2598|FORMULA_IDENTIFIER
3770|ID|1802|VALUE|2598|SYSTEM_IDENTIFIER
3774|KEY|1855|VALUE|584|<RECORD IDENTIFIER>
3778|FNAME|1857|CONST||FcFactor
3781|MIN|1857|VALUE|2439|
3782|MAX|1857|VALUE|2440|
3784|FNAME|1858|CONST||FdFactor
3785|MIN|1858|VALUE|2442|
3786|MAX|1858|VALUE|2443|
3788|FNAME|1859|CONST||FwFactor
3789|MIN|1859|VALUE|2447|
3790|MAX|1859|VALUE|2446|
3794|FIELDNAMES|1675|VALUE|2482|
3874|PARAM|1922|VALUE|2561|
3875|MODC|1922|VALUE|2554|MODC_CD
3876|MODCCODE|1901|VALUE|2554|MODC_CD
3877|PARAM|1901|VALUE|2561|
3878|PARAM|1902|VALUE|2561|
3879|FIELDNAMES|1923|VALUE|2482|
3880|PARAM|1923|VALUE|2561|
3881|MODC|1903|VALUE|2554|MODC_CD
3882|PARAM|1903|VALUE|2561|
3883|ID|1905|VALUE|2554|SYSTEM_IDENTIFIER
3884|PARAM|1905|VALUE|2561|
3885|MODCCODE|1924|VALUE|2554|MODC_CD
3886|PARAM|1924|VALUE|2561|
3887|ID|1924|VALUE|2554|SYSTEM_IDENTIFIER
3888|PARAM|1913|VALUE|2561|
3889|ID|1913|VALUE|2554|COMPONENT_IDENTIFIER
3890|COMPTYPE|1913|VALUE|2556|
3891|SYS|1913|VALUE|2554|SYSTEM_IDENTIFIER
3892|PARAM|1909|VALUE|2561|
3893|MODCCODE|1909|VALUE|2554|MODC_CD
3894|MODC|1914|VALUE|2554|MODC_CD
3896|NOX ER MODC|1914|VALUE|1212|
3897|PARAM|1921|VALUE|2559|
3898|FUELCODE|1921|VALUE|2575|
3900|COMPTYPE|1921|VALUE|2556|
3901|KEY|1921|VALUE|2573|
3902|PARAM|1910|VALUE|2561|
3903|MODCCODE|1910|VALUE|2554|MODC_CD
3904|COMPTYPE|1910|VALUE|2556|
3905|PARAM|1925|VALUE|2561|
3907|COMPTYPE|1925|VALUE|2556|
3908|ID|1911|VALUE|2554|SYSTEM_IDENTIFIER
3909|PARAMCODE|1911|VALUE|2555|
3910|PARAM|1912|VALUE|2561|
3911|SYSTYPE|1912|VALUE|2555|
3912|PARAM|1945|VALUE|2545|
3913|PARAMETER|1945|CONST||
3914|MODCCODE|1946|VALUE|2598|MODC_CD
3915|PARAM|1946|VALUE|2545|
3916|FIELDNAMES|1949|VALUE|2482|
3917|PARAM|1949|VALUE|2545|
3918|PARAM|1953|VALUE|2545|
3919|MODCCODE|1953|VALUE|2598|MODC_CD
3920|METHOD|1953|VALUE|1386|
3921|MODC|1925|VALUE|2554|MODC_CD
3922|FIELDNAMES|1950|CONST||MonitoringSystemID
3923|PARAM|1950|VALUE|2545|
3924|ID|1950|VALUE|2598|SYSTEM_IDENTIFIER
3925|PARAM|1957|VALUE|2545|
3926|CODE|1957|VALUE|2611|
3927|ID|1957|VALUE|2598|FORMULA_IDENTIFIER
3928|MODCCODE|1951|VALUE|2598|MODC_CD
3929|PARAM|1951|VALUE|2545|
3930|ID|1951|VALUE|2598|SYSTEM_IDENTIFIER
3931|MODC|1961|VALUE|2598|MODC_CD
3932|PARAM|716|VALUE|2545|
3933|PARAM|811|VALUE|2545|
3934|PARAM|818|VALUE|2545|
3935|PARAM|549|VALUE|2545|
3936|ID|1960|VALUE|2598|FORMULA_IDENTIFIER
3937|PARAM|1969|VALUE|2545|
3938|PARAM|1971|VALUE|2545|
3939|ID|1971|VALUE|2598|SYSTEM_IDENTIFIER
