check_catalog_param_id|check_catalog_id|check_param_id|check_param_usage_cd
9062|1938|2606|REQ
9063|1938|2545|REQ
9064|1938|2598|REQ
9065|1938|2597|REQ
9066|1938|957|REQ
9067|1938|907|REQ
9068|1939|2606|REQ
9069|1939|2598|REQ
9070|1939|2597|REQ
9071|1939|2480|REQ
9072|1939|1243|REQ
9073|1940|2606|REQ
9074|1940|2598|REQ
9075|1940|2597|REQ
9076|1940|2607|REQ
9077|1941|2606|REQ
9078|1941|2598|REQ
9079|1941|2597|REQ
9080|1942|2606|REQ
9081|1942|2598|REQ
9082|1942|2597|REQ
9083|1943|2606|REQ
9084|1943|2598|REQ
9085|1943|2597|REQ
9086|1944|2606|REQ
9087|1944|2598|REQ
9088|1944|2597|REQ
9089|1949|2600|OPT
9090|1598|879|OPT
9091|1598|878|OPT
9094|1603|1008|OPT
9095|1603|879|OPT
9096|1603|2584|OPT
9097|1603|957|OPT
9098|1603|2547|OPT
9099|1603|878|OPT
9100|1603|2583|OPT
9101|1603|2552|OPT
9103|820|2598|REQ
9104|820|2629|REQ
9105|820|2628|REQ
9106|820|1509|REQ
9107|820|2358|REQ
9108|820|1008|OPT
9109|820|879|OPT
9110|820|2584|OPT
9111|820|957|OPT
9112|820|2547|OPT
9113|820|878|OPT
9114|820|1250|OPT
9115|1603|1353|OPT
9116|1603|1344|OPT
9118|1603|2358|REQ
9120|1603|2631|REQ
9121|1603|2626|REQ
9122|820|2552|OPT
9123|820|2551|OPT
9124|820|1253|OPT
9125|820|2550|OPT
9126|820|1252|OPT
9127|1972|2469|REQ
9128|1972|2623|REQ
9129|1972|1008|OPT
9130|1972|879|OPT
9131|1972|2584|OPT
9132|1972|957|OPT
9133|1972|2547|OPT
9134|1972|878|OPT
9135|813|1220|REQ
9136|813|2624|REQ
9137|813|1008|OPT
9138|813|879|OPT
9139|813|2584|OPT
9140|813|957|OPT
9141|813|2547|OPT
9142|813|878|OPT
9143|1603|2479|REQ
9144|1603|1336|OPT
9145|820|2480|REQ
9146|820|1248|OPT
9147|813|1227|OPT
9148|1972|872|OPT
9149|804|2598|REQ
9150|804|1386|REQ
9151|804|1067|OPT
9152|804|1008|OPT
9153|804|879|OPT
9154|804|2584|OPT
9155|804|957|OPT
9156|804|2547|OPT
9157|804|878|OPT
9158|804|2551|OPT
9159|804|1069|OPT
9160|804|2550|OPT
9161|804|1070|OPT
9162|804|1780|OPT
9163|804|2552|OPT
9164|804|2630|REQ
9165|804|2625|REQ
9166|691|2593|REQ
9167|1599|2593|REQ
9168|1955|2594|OPT
9169|1955|2626|OPT
9170|1955|2628|OPT
9171|1955|2624|OPT
9172|1955|2623|OPT
9173|821|2629|OPT
9174|821|2628|OPT
9175|821|2438|OPT
9176|821|2444|OPT
9177|821|2593|REQ
9178|821|2545|REQ
9179|821|2598|REQ
9180|821|2620|REQ
9181|821|2599|REQ
9182|821|2480|REQ
9183|821|2585|REQ
9184|821|1983|REQ
9185|821|1987|REQ
9187|821|1801|REQ
9188|821|862|REQ
9189|821|2238|REQ
9190|640|2593|REQ
9191|640|2545|REQ
9192|640|2598|REQ
9193|640|2620|REQ
9194|640|2433|REQ
9195|1945|2606|REQ
9196|640|2579|REQ
9197|640|1993|REQ
9198|640|1994|REQ
9199|1945|2598|REQ
9200|640|862|REQ
9201|640|1801|REQ
9202|640|2599|REQ
9203|640|2585|OPT
9204|640|2549|OPT
9205|640|2546|OPT
9206|640|2623|OPT
9207|1601|2593|REQ
9208|1601|2545|REQ
9209|1601|2598|REQ
9210|1601|2620|REQ
9211|1601|862|REQ
9212|1601|1801|REQ
9213|1601|1982|REQ
9214|1601|1981|REQ
9215|1601|2599|REQ
9216|1601|2582|REQ
9217|1601|2549|OPT
9218|1601|2631|OPT
9219|1601|2626|OPT
9220|814|2593|REQ
9221|814|2545|REQ
9222|814|2598|REQ
9223|814|2620|REQ
9224|814|2599|REQ
9225|814|1801|REQ
9226|814|2580|REQ
9227|814|2247|REQ
9228|814|2248|REQ
9229|814|2548|OPT
9230|814|2585|OPT
9231|814|2549|OPT
9232|814|2624|OPT
9234|1802|2598|REQ
9238|1802|2634|REQ
9240|1973|2598|REQ
9241|1973|2599|REQ
9242|1973|1801|REQ
9243|1973|2581|REQ
9244|1973|2634|REQ
9246|803|2634|OUT
9247|803|1386|REQ
9248|803|2545|REQ
9249|803|2598|REQ
9250|803|2620|REQ
9251|803|2605|REQ
9252|1973|2635|REQ
9253|803|2635|OUT
9254|1973|1991|REQ
9255|1973|1992|REQ
9262|803|2630|OPT
9263|803|2625|OPT
9266|803|2581|REQ
9267|803|2593|REQ
9268|803|1801|REQ
9269|804|1208|OPT
9270|804|1052|OPT
9271|804|2353|OUT
9272|1950|1007|REQ
9273|803|2353|OPT
9274|803|2438|OPT
9275|803|2444|OPT
9276|803|2445|OPT
9277|803|862|REQ
9278|1957|2253|REQ
9279|1957|981|REQ
9280|1901|2636|OUT
9281|1902|2636|REQ
9282|1902|2564|REQ
9283|1903|2636|REQ
9284|1903|2564|REQ
9285|1903|2637|OUT
9286|1910|2636|REQ
9287|1910|2564|REQ
9288|1910|2637|REQ
9289|1925|2636|REQ
9290|1925|2564|REQ
9291|1925|2637|REQ
9292|1802|2643|REQ
9293|1970|2639|REQ
9294|1970|2604|REQ
9295|1970|2643|OUT
9296|1970|2640|OUT
9297|1970|2642|OUT
9298|1970|2641|OUT
9299|1967|2639|REQ
9300|1967|2641|REQ
9301|1966|2639|REQ
9302|1966|2642|REQ
9303|1964|2639|REQ
9304|1964|2640|REQ
9305|1581|2639|OUT
9306|1946|2638|OUT
9308|1947|1011|REQ
9309|1947|1012|REQ
9310|1947|2638|REQ
9311|1947|2600|REQ
9312|1947|2602|REQ
9313|1947|2545|REQ
9314|1947|2598|REQ
9315|1948|2638|REQ
9316|1948|2600|REQ
9317|1948|2602|REQ
9318|1948|2639|REQ
9319|1948|2545|REQ
9320|1948|2598|REQ
9322|1948|1011|REQ
9323|1948|1012|REQ
9324|1970|2638|REQ
9325|1970|2602|REQ
9326|1975|2544|REQ
9327|1975|2644|OUT
9328|1974|2645|OUT
9329|1974|2544|REQ
9330|1922|2644|OPT
9331|1922|2645|OPT
9332|1925|2645|OPT
9333|1925|2644|OPT
9334|676|1035|REQ
9335|820|2645|OPT
9336|820|2644|OPT
9337|1603|2645|OPT
9338|1946|2253|REQ
9339|1970|2598|REQ
9340|1922|2459|OPT
9341|1922|2460|OPT
9342|1922|2461|OPT
9343|1976|1811|OUT
9344|1976|1928|OUT
9345|1976|1802|OUT
9346|1976|1814|OUT
9347|1977|2646|REQ
9348|1977|2647|REQ
9349|1977|2449|REQ
9350|1977|1665|REQ
9351|1976|2646|OUT
9352|1976|2647|OUT
9353|1978|2646|REQ
9354|1978|2647|REQ
9356|1978|2449|REQ
9357|1979|2646|REQ
9358|1979|862|REQ
9359|1979|2648|OUT
9361|1978|2482|REQ
9363|1983|2646|REQ
9364|1983|2647|REQ
9365|1983|1007|REQ
9367|1983|2651|OUT
9368|1985|2646|REQ
9369|1985|2451|REQ
9370|1985|2652|OUT
9371|1981|2646|REQ
9372|1981|2647|REQ
9373|1981|2652|REQ
9377|1982|2646|REQ
9378|1982|2652|REQ
9381|1983|2653|OUT
9382|1977|2654|OUT
9383|1978|2655|OUT
9384|1979|2655|OPT
9385|1979|2654|OPT
9386|1985|2655|OPT
9387|1985|2654|OPT
9388|1983|2655|OPT
9389|1983|2654|OPT
9390|1984|2646|REQ
9391|1984|2647|REQ
9392|1984|2656|OUT
9393|1984|2655|OPT
9394|1984|2654|OPT
9395|1955|2639|OPT
9397|1599|2620|OPT
9399|1599|2467|OPT
9400|1986|2649|REQ
9401|1986|2651|REQ
9402|1986|2656|REQ
9403|1986|2646|REQ
9404|1986|2647|REQ
9405|1986|2525|REQ
9406|1986|2657|REQ
9407|1986|2658|OUT
9408|1986|2659|OUT
9409|1981|2649|OUT
9410|1982|2660|OUT
9411|1986|2660|REQ
9412|1987|2646|REQ
9413|1987|2660|REQ
9414|1987|2649|REQ
9415|1987|2651|REQ
9416|1987|2656|REQ
9417|1987|2661|OUT
9418|1987|2662|OUT
9419|821|2253|OPT
9420|1987|1915|REQ
9421|1988|2646|REQ
9422|1988|2651|REQ
9423|1988|2663|OUT
9424|1988|2664|OUT
9425|1989|2663|REQ
9426|1990|2482|REQ
9427|1990|2663|REQ
9428|1991|2661|REQ
9429|1991|2658|REQ
9430|1991|2664|REQ
9431|1991|2646|REQ
9432|820|2459|OPT
9433|820|2461|OPT
9434|1992|2646|REQ
9435|1988|2314|REQ
9436|1992|2314|REQ
9438|1992|2665|OUT
9439|1992|2666|OUT
9440|1988|2322|REQ
9441|1988|2321|REQ
9442|1991|1801|REQ
9443|1992|2668|REQ
9444|1992|2667|REQ
9445|1994|2482|REQ
9446|1994|2665|REQ
9447|640|2437|OPT
9448|1992|2655|OPT
9449|1992|2654|OPT
9450|1993|2665|REQ
9451|1993|2647|REQ
9453|1995|2670|OUT
9454|1995|2646|REQ
9455|1995|2314|REQ
9456|1995|1657|REQ
9457|1995|2647|REQ
9458|1996|2482|REQ
9459|1996|2670|REQ
9460|1999|2670|REQ
9461|1997|2669|OUT
9462|1997|2661|REQ
9463|1997|2658|REQ
9464|1997|2666|REQ
9465|1997|2651|REQ
9466|1997|2646|REQ
9467|1997|1801|REQ
9468|1997|2670|REQ
9469|1998|2670|REQ
9470|1998|2671|REQ
9471|1991|2672|OUT
9472|1997|2672|OPT
9473|814|2581|OPT
9475|2000|2673|OUT
9476|2000|2674|OUT
9477|2000|2646|REQ
9478|2000|2647|REQ
9479|2000|981|REQ
9480|1995|981|REQ
9481|2000|2314|REQ
9482|2000|1646|REQ
9483|1992|2675|REQ
9484|1988|2675|REQ
9485|2001|2482|REQ
9486|2001|2673|REQ
9487|2006|2673|REQ
9488|2007|2647|REQ
9489|2007|2669|REQ
9490|2007|2661|REQ
9491|2007|2658|REQ
9492|2007|2674|REQ
9493|2007|2676|REQ
9494|2007|2677|REQ
9495|2007|2678|OUT
9496|2007|2673|REQ
9497|2007|1801|REQ
9498|2015|2673|REQ
9499|2008|2679|OUT
9500|2008|2676|OUT
9501|2008|2646|REQ
9502|2008|2314|REQ
9503|2008|2324|REQ
9504|2008|2323|REQ
9505|2008|2675|REQ
9506|2008|2647|REQ
9507|2008|2674|REQ
9508|2009|2482|REQ
9509|2009|2679|REQ
9510|2010|2647|REQ
9511|2010|2679|REQ
9512|2012|2680|REQ
9513|2012|2482|REQ
9514|2014|2680|REQ
9515|2014|2646|REQ
9516|2014|981|REQ
9517|2011|2646|REQ
9518|2011|2314|REQ
9519|2011|2674|REQ
9520|2011|2680|OUT
9521|2011|2677|OUT
9522|1995|2655|OPT
9523|1995|2654|OPT
9524|2000|2655|OPT
9525|2000|2654|OPT
9526|1953|2600|OPT
9527|1992|2670|REQ
9529|2016|2683|OUT
9530|2016|2681|OUT
9531|2016|2646|REQ
9532|2016|1716|REQ
9533|2016|2320|REQ
9534|2016|2314|REQ
9536|2017|2482|REQ
9537|2017|2683|REQ
9538|2022|1716|REQ
9539|2021|1716|REQ
9540|2019|1716|REQ
9541|2019|2482|REQ
9542|2020|2682|OUT
9543|2018|2646|REQ
9544|2018|2314|REQ
9545|2018|1645|REQ
9546|2018|981|REQ
9547|2018|1716|OUT
9548|1954|1595|REQ
9549|2020|1716|REQ
9550|2020|2669|REQ
9551|2020|2681|REQ
9552|2020|1801|REQ
9553|2020|2646|REQ
9554|2020|1814|REQ
9555|2007|2646|REQ
9556|2007|1811|REQ
9557|1997|1802|REQ
9558|2018|2655|OPT
9559|2018|2654|OPT
9560|2018|2253|REQ
9564|821|1657|REQ
9565|640|1646|REQ
9566|1601|1645|REQ
9567|1601|1814|OPT
9568|640|1811|OPT
9569|821|1802|OPT
9570|1981|1676|REQ
9572|1665|2482|REQ
9575|1809|1690|REQ
9578|1983|2253|OPT
9579|2023|1951|REQ
9580|2024|1951|REQ
9581|1675|2606|REQ
9582|1675|2598|REQ
9590|1666|2684|REQ
9592|1998|2231|REQ
9593|1998|2080|REQ
9594|1661|1942|REQ
9595|1661|1943|REQ
9596|1661|1947|REQ
9599|1666|2685|REQ
9600|1809|2685|REQ
9601|1809|2686|OUT
9602|1809|2244|OUT
9612|1809|2525|REQ
9614|1661|2655|OPT
9615|1661|2654|OPT
9617|1950|2684|REQ
9618|1666|1941|OUT
9620|1661|1953|REQ
9621|1661|2669|REQ
9622|1679|2646|OPT
9623|1679|1928|OPT
9626|1679|1943|REQ
9627|1679|1801|REQ
9628|1679|2525|REQ
9629|803|2352|OPT
9632|803|1935|OPT
9634|1973|1935|REQ
9635|1973|1928|OPT
9636|1973|2585|OPT
9637|2026|1492|REQ
9638|2027|1492|REQ
9639|2016|2647|REQ
9640|1731|2687|OUT
9641|1731|2688|OUT
9642|1731|2235|OUT
9643|1731|2233|OUT
9644|1731|2232|OUT
9645|1731|2689|OUT
9646|1731|2690|OUT
9647|1731|2691|OUT
9648|821|2235|REQ
9649|1973|2689|REQ
9650|1973|2687|REQ
9651|1973|2065|REQ
9654|1574|2691|REQ
9655|807|2690|REQ
9661|1731|1011|REQ
9662|1731|1012|REQ
9663|1731|2692|OUT
9664|1762|2065|REQ
9665|1762|2692|REQ
9666|1762|2080|REQ
9668|814|2691|OPT
9669|818|2687|REQ
9670|818|2065|REQ
9671|818|2691|REQ
9672|1731|2094|OUT
9673|1731|2077|OUT
9674|1731|2076|OUT
9675|1731|2337|OUT
9676|1731|2070|OUT
9677|1731|2069|OUT
9678|1731|2074|OUT
9679|1731|2068|OUT
9680|1762|2077|REQ
9681|1762|2070|REQ
9682|535|2074|REQ
9683|535|2068|REQ
9684|535|2076|REQ
9685|535|2069|REQ
9686|535|2080|REQ
9687|821|2080|REQ
9688|821|2094|REQ
9689|821|2337|REQ
9690|1857|2452|OPT
9691|1858|2452|OPT
9692|1859|2452|OPT
9696|1732|2235|REQ
9699|1732|2094|REQ
9701|1732|2076|REQ
9702|1732|2337|REQ
9703|1732|2070|REQ
9704|1732|2069|REQ
9705|1732|1405|REQ
9709|1577|2687|REQ
9710|538|1661|REQ
9711|538|1662|REQ
9712|996|1661|REQ
9713|996|1662|REQ
9714|1955|2691|OPT
9715|2028|2693|OUT
9716|2028|2694|OUT
9717|2028|2094|REQ
9718|2028|2229|REQ
9719|2028|2691|REQ
9720|2028|2233|REQ
9721|2028|2232|REQ
9722|2028|2688|REQ
9723|2028|2687|REQ
9724|2028|2065|REQ
9725|2028|2692|REQ
9726|2028|2074|REQ
9727|2028|2068|REQ
9728|2028|2337|REQ
9729|2028|2070|REQ
9730|2028|2069|REQ
9731|2028|2077|REQ
9732|2028|2076|REQ
9733|1732|2695|OUT
9734|1732|2696|OUT
9735|1809|1942|REQ
9736|2028|2235|REQ
9737|1732|2687|REQ
9738|1732|2693|REQ
9739|1732|2694|REQ
9740|1732|2691|REQ
9741|2029|2689|REQ
9742|2029|2690|REQ
9743|2029|2247|REQ
9744|2029|2696|REQ
9745|2029|1801|REQ
9746|2029|1514|REQ
9747|2029|2697|OUT
9748|2029|2698|OUT
9749|821|2691|OPT
9750|1922|2563|OUT
9751|716|1072|REQ
9752|716|1069|REQ
9753|716|1070|REQ
9754|1415|1344|REQ
9755|818|1250|REQ
9756|818|1252|REQ
9757|818|1253|REQ
9758|1581|1344|OUT
9759|1581|1250|OUT
9760|1581|1072|OUT
9761|1581|1253|OUT
9762|1581|1069|OUT
9763|1581|1252|OUT
9764|1581|1070|OUT
9766|1731|1876|REQ
9768|1731|2224|REQ
9769|538|1993|OPT
9770|538|1994|OPT
9771|815|1983|OPT
9772|815|1987|OPT
9773|1935|1212|OUT
9775|1922|2549|OPT
9776|1955|2523|OPT
9777|1925|2523|OPT
9778|1718|2700|OUT
9779|1719|2699|OUT
9780|1720|2705|OUT
9781|1721|2704|OUT
9782|1722|2703|OUT
9783|1730|2702|OUT
9784|1814|2701|OUT
9785|1718|2706|OUT
9786|1719|2709|OUT
9787|1730|2708|OUT
9788|1814|2707|OUT
9789|1720|2710|OUT
9790|1722|2711|OUT
9791|467|2712|OUT
9792|1973|1386|REQ
9793|1802|1386|REQ
9794|1971|988|OPT
9795|1971|977|OPT
9800|1970|2714|OPT
9803|1968|2598|REQ
9804|1968|1243|REQ
9805|1967|2598|REQ
9806|1967|907|REQ
9807|1966|2598|REQ
9808|1966|1354|REQ
9809|1965|2598|REQ
9810|1965|1264|REQ
9811|1964|2598|REQ
9812|1964|1057|REQ
9813|1963|2598|REQ
9814|1963|1223|REQ
9815|1962|2598|REQ
9816|1962|868|REQ
9818|1601|2479|REQ
9819|807|1056|REQ
9820|814|1220|REQ
9821|1676|1937|OPT
9822|1676|1938|OPT
9823|1676|2245|OPT
9824|1676|2685|OPT
9825|1676|2244|OPT
9826|1676|1942|REQ
9827|1679|1937|OPT
9828|1679|1938|OPT
9829|1679|2685|OPT
9830|1679|2686|OPT
9831|1679|2245|OPT
9832|1719|2253|REQ
9833|1914|1212|OPT
9834|1912|2556|REQ
9835|1912|2572|REQ
9836|1995|1802|REQ
9837|2018|1814|REQ
9838|2000|1811|REQ
9839|1661|1928|REQ
9840|1661|2685|REQ
9841|1666|2716|REQ
9843|1911|2572|REQ
9844|1950|2716|REQ
9846|1950|2685|REQ
9847|1950|1942|REQ
9848|1950|1943|REQ
9849|1950|1932|REQ
9850|1950|1947|REQ
9851|1957|1386|OPT
9852|1762|2717|REQ
9853|1731|2717|OUT
9854|2028|2717|REQ
9855|1973|2718|OPT
9856|1731|2718|OUT
9857|2030|2065|REQ
9858|2030|2693|REQ
9859|2030|2718|REQ
9860|2030|2719|REQ
9861|2030|2222|REQ
9862|2030|1991|REQ
9863|821|2719|REQ
9864|821|2065|REQ
9865|1731|2719|OUT
9866|1921|1253|OPT
9867|1921|1252|OPT
9868|574|868|OPT
9869|1973|862|REQ
9870|811|2253|REQ
9871|811|1386|REQ
9872|811|1661|REQ
9873|811|1662|REQ
9874|814|2480|REQ
9876|1702|2720|OUT
9877|535|2720|REQ
9878|2031|1982|REQ
9879|2031|1981|REQ
9880|2031|2720|REQ
9882|2031|2220|REQ
9883|2031|2722|OUT
9884|2032|2722|REQ
9885|2032|1982|REQ
9886|2032|1981|REQ
9887|2033|2722|REQ
9890|2034|2722|REQ
9891|2035|2722|REQ
9893|2035|2828|REQ
9894|2036|2722|REQ
9895|2036|2828|REQ
9898|2037|2554|REQ
9899|2037|2723|OUT
9900|2037|2724|OUT
9905|2038|2724|REQ
9909|2038|2544|REQ
9910|2038|3512|REQ
9919|2041|2724|REQ
9920|2041|2727|REQ
9926|1955|1386|OPT
9927|1955|1646|OPT
9928|1955|1645|OPT
9929|1955|2480|OPT
9930|1954|1386|OPT
9931|1954|957|OPT
9935|2041|2731|OUT
9942|2042|2731|REQ
9945|2043|2722|REQ
9946|1905|1786|OPT
9947|1905|1787|OPT
9948|2036|2735|OUT
9949|1971|2629|OPT
9950|1971|2480|REQ
9951|1971|2620|REQ
9952|188|340|REQ
9953|188|599|REQ
9954|188|598|REQ
9955|188|700|REQ
9960|2072|2740|REQ
9968|2072|2684|REQ
9969|2043|2253|REQ
9970|2031|2253|REQ
9971|2032|2253|REQ
9974|2072|1877|REQ
9975|2044|2742|OUT
9976|2044|2743|OUT
9977|2044|2744|REQ
9978|2045|2742|REQ
9979|2045|2743|REQ
9980|2045|2744|REQ
9981|2045|2745|OUT
9982|2045|2746|OUT
9983|2077|2747|REQ
9984|2077|2750|OUT
9985|2076|2747|REQ
9986|2076|2749|OUT
9987|2075|2748|OUT
9988|2075|2747|REQ
9989|2077|2253|REQ
9990|2048|2744|REQ
9991|2048|2253|REQ
9992|2048|2746|REQ
9993|2048|2755|OUT
9994|2052|2744|REQ
9995|2052|2253|REQ
9996|2052|2745|REQ
9997|2052|2755|REQ
9998|2070|2752|OUT
10000|2070|2744|REQ
10002|2070|3552|REQ
10003|2070|2743|REQ
10004|2070|2748|REQ
10005|2070|2749|REQ
10006|2071|459|REQ
10007|2071|531|REQ
10008|2071|2744|REQ
10009|2071|2752|REQ
10011|2071|2748|REQ
10012|2071|2749|REQ
10013|2047|2744|REQ
10014|2047|2754|OUT
10015|2047|2746|REQ
10016|2056|2744|REQ
10017|2056|2746|REQ
10018|2056|2745|REQ
10019|2056|2742|REQ
10020|2059|2751|REQ
10021|2059|2744|REQ
10022|2059|2748|REQ
10023|2059|2749|REQ
10024|2059|2750|REQ
10025|2059|2746|REQ
10026|2059|2745|REQ
10033|2069|2744|REQ
10035|2052|2751|OUT
10036|2049|2744|REQ
10037|2049|2746|REQ
10038|2050|2744|REQ
10039|2050|2746|REQ
10040|2051|2744|REQ
10041|2051|2746|REQ
10042|2068|2744|REQ
10043|2068|2746|REQ
10044|2060|2753|REQ
10045|2060|2744|REQ
10046|2060|1476|REQ
10047|2071|2753|OUT
10048|2060|2756|OUT
10049|2067|2744|REQ
10050|2067|2745|REQ
10051|2053|2744|REQ
10052|2053|2745|REQ
10053|2055|2744|REQ
10054|2055|2745|REQ
10055|2054|2744|REQ
10056|2054|2745|REQ
10057|2061|2744|REQ
10058|2061|2753|REQ
10059|2061|1476|REQ
10060|2061|2757|OUT
10061|2062|2758|OUT
10062|2062|2759|OUT
10063|2062|2742|REQ
10064|2062|2753|REQ
10065|2062|2754|REQ
10066|2062|2744|REQ
10067|2062|2746|REQ
10068|2063|2742|REQ
10069|2063|2753|REQ
10070|2063|2744|REQ
10071|2063|2745|REQ
10072|2063|2760|OUT
10073|2063|2761|OUT
10074|2064|2753|REQ
10075|2064|2758|REQ
10076|2064|2759|REQ
10077|2064|2744|REQ
10078|2064|2746|REQ
10079|2064|1476|REQ
10080|2065|2753|REQ
10081|2065|2760|REQ
10082|2065|2761|REQ
10083|2065|2744|REQ
10084|2065|2745|REQ
10085|2065|1476|REQ
10086|2066|2742|REQ
10087|2066|2744|REQ
10088|2066|2759|OPT
10089|2066|2761|OPT
10090|2078|2747|REQ
10091|2079|2747|REQ
10092|2080|2747|REQ
10103|2082|2727|REQ
10104|2082|1996|REQ
10105|1702|2763|OUT
10106|1815|2764|OUT
10107|2085|2765|REQ
10108|2085|2766|OUT
10112|2084|2765|REQ
10113|2084|2766|REQ
10114|1922|957|OPT
10115|2086|2768|REQ
10116|2087|2768|REQ
10117|2088|2768|REQ
10118|2089|2768|REQ
10119|2090|2768|REQ
10120|2090|430|REQ
10121|2091|2768|REQ
10122|2092|2769|REQ
10123|2092|2771|OUT
10124|2092|2770|OUT
10125|2092|2772|OUT
10126|2092|2773|OUT
10127|2092|2774|OUT
10128|2093|2775|REQ
10129|2094|2775|REQ
10130|384|859|REQ
10131|2094|2789|REQ
10132|2095|2775|REQ
10133|2096|2775|REQ
10134|2097|2775|REQ
10135|2098|2775|REQ
10136|2098|2776|OUT
10137|2099|2775|REQ
10138|2099|2776|REQ
10139|2099|2774|REQ
10140|2099|2772|REQ
10141|2100|2792|REQ
10142|2101|2792|REQ
10143|2103|2792|REQ
10144|2103|2769|REQ
10145|2104|2770|REQ
10146|2104|2792|REQ
10147|2105|2792|REQ
10148|2106|2792|REQ
10149|2106|2770|REQ
10150|2107|2792|REQ
10151|2084|2063|REQ
10152|2084|340|REQ
10153|2084|1876|REQ
10154|2084|2767|OUT
10155|2084|2777|OUT
10157|2109|2778|OPT
10158|2041|2779|OUT
10159|2085|1558|REQ
10160|2085|1560|REQ
10161|2109|2779|REQ
10162|2082|2733|REQ
10163|2108|2780|REQ
10164|2108|2792|REQ
10166|2110|2792|REQ
10167|2092|2784|OUT
10168|2092|2785|OUT
10169|2092|2786|OUT
10170|2092|2787|OUT
10171|2092|2788|OUT
10172|2092|2789|OUT
10173|2092|2848|REQ
10174|2099|2925|REQ
10175|2099|2784|REQ
10176|2117|918|REQ
10177|2117|2788|REQ
10178|2117|2790|REQ
10179|2117|2791|OUT
10180|2117|2792|OUT
10181|2112|2792|REQ
10182|2113|2792|REQ
10183|2114|2792|REQ
10184|2115|2792|REQ
10185|2117|2793|OUT
10186|2112|2793|REQ
10187|2104|2793|REQ
10188|2106|2793|REQ
10191|2112|2770|REQ
10192|2112|2794|OUT
10193|2112|2798|OUT
10194|2113|2798|REQ
10195|2114|2798|REQ
10196|2115|2798|REQ
10197|2112|2525|REQ
10198|2113|2525|REQ
10199|2114|2525|REQ
10200|2115|2525|REQ
10201|2112|2788|REQ
10202|2112|2785|REQ
10203|2112|2786|REQ
10204|2112|2787|REQ
10205|2112|2784|REQ
10206|2112|2774|REQ
10207|2112|2789|REQ
10208|2112|2772|REQ
10209|2112|2771|REQ
10210|2112|2773|REQ
10211|2110|2799|OUT
10213|2113|2795|OUT
10214|2114|2797|OUT
10215|2114|2788|REQ
10216|2114|2789|REQ
10217|2115|2796|OUT
10218|2113|2791|REQ
10219|2115|2791|REQ
10220|2092|2800|OUT
10221|2092|2801|OUT
10222|2092|2802|OUT
10223|2092|2803|OUT
10224|2113|2800|REQ
10225|2114|2803|REQ
10226|2114|2802|REQ
10227|2115|2801|REQ
10228|2116|2785|REQ
10231|2116|2772|REQ
10234|2092|2804|OUT
10235|2092|2805|OUT
10236|2092|2806|OUT
10237|2092|2807|OUT
10238|2104|2805|REQ
10240|2104|2806|REQ
10241|2104|2807|REQ
10247|2037|2808|REQ
10248|2037|2574|REQ
10249|2037|969|REQ
10250|2037|2809|OUT
10251|2037|2810|OUT
10252|2038|2574|REQ
10256|2041|2809|REQ
10258|2041|2812|REQ
10263|2116|2788|REQ
10264|2116|2789|REQ
10268|2116|2817|OUT
10271|2112|2791|REQ
10272|2114|2791|REQ
10274|2042|2727|REQ
10276|2042|2733|REQ
10277|2042|1877|REQ
10278|2042|2809|REQ
10279|2042|2810|REQ
10280|2042|1996|REQ
10281|2042|1878|REQ
10282|2042|2740|REQ
10283|2082|2812|REQ
10285|2082|2259|REQ
10289|2116|2740|REQ
10290|2082|2809|REQ
10292|2082|2740|REQ
10293|2082|2741|REQ
10294|2109|2727|REQ
10296|2109|2544|REQ
10297|2109|2574|REQ
10298|2109|3430|REQ
10299|2109|2812|REQ
10300|2109|1877|REQ
10301|2109|2723|REQ
10302|2037|2822|OUT
10303|2037|2823|OUT
10304|2109|2822|REQ
10305|2109|2823|REQ
10306|2031|2824|REQ
10307|2118|2788|REQ
10308|2118|2804|REQ
10309|2118|2789|REQ
10310|2118|2807|REQ
10311|2118|2740|REQ
10312|2118|2818|OUT
10313|2119|2788|REQ
10314|2119|2805|REQ
10315|2119|2789|REQ
10316|2119|2806|REQ
10317|2119|2807|REQ
10318|2119|2740|REQ
10319|2119|2819|OUT
10320|2122|2788|REQ
10321|2122|2803|REQ
10322|2122|2789|REQ
10323|2122|2802|REQ
10324|2122|2740|REQ
10326|2122|2816|OUT
10327|2120|2788|REQ
10328|2120|2800|REQ
10329|2120|2740|REQ
10330|2120|340|REQ
10331|2120|2815|OUT
10332|2121|2788|REQ
10334|2121|2740|REQ
10335|2121|340|REQ
10336|2121|2814|OUT
10337|2123|2817|REQ
10338|2123|2816|REQ
10340|2123|301|REQ
10341|2123|2821|OUT
10342|2031|2827|REQ
10343|1702|2829|OUT
10346|1702|2832|OUT
10348|1702|2835|OUT
10349|1702|2834|OUT
10350|1702|2833|OUT
10351|1702|2836|OUT
10358|2124|2836|REQ
10359|2124|2833|REQ
10360|2124|2841|REQ
10361|2124|2840|OUT
10362|2124|2837|OUT
10363|2092|2841|REQ
10364|2092|2847|REQ
10365|2124|2769|REQ
10366|2032|1801|REQ
10367|803|2525|REQ
10368|1812|2842|OUT
10369|2092|2843|OUT
10370|2120|2843|REQ
10371|2121|2843|REQ
10372|2116|2843|REQ
10373|2119|2843|REQ
10374|2118|2843|REQ
10375|2122|2843|REQ
10376|2125|2768|REQ
